soc3d,soc3d_label,tech40_id,tech40_label,tech40_labelshort,cosine3d,n_patent,xposure3d
29-1000,Health Diagnosing and Treating Practitioners,24,E-Learning,E-Learning,0.3679473149450487,48,0.36011334398131845
29-1000,Health Diagnosing and Treating Practitioners,25,Location-Based Services & Tracking,Location-Based Services,0.007766740869923158,1,0.007766662787477495
29-1000,Health Diagnosing and Treating Practitioners,26,Voice Communication,Voice Communication,0.24084349598859908,40,0.23857387536490252
29-1000,Health Diagnosing and Treating Practitioners,27,Electronic Messaging,Electronic Messaging,0.06244738967483255,9,0.062406873298885106
29-1000,Health Diagnosing and Treating Practitioners,28,Workflow Management,Workflow Management,0.09298109557455683,36,0.09284763637965192
29-1000,Health Diagnosing and Treating Practitioners,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
29-1000,Health Diagnosing and Treating Practitioners,30,Information Processing,Information Processing,0.24224992522690306,43,0.23994098789960136
29-1000,Health Diagnosing and Treating Practitioners,31,Cloud Computing,Cloud Computing,0.0462485274646912,6,0.046232056281663825
29-1000,Health Diagnosing and Treating Practitioners,32,Recommender Systems,Recommender Systems,0.15790761568437767,21,0.15725863872118404
29-1000,Health Diagnosing and Treating Practitioners,33,Social Networking & Media Platforms,Social Networking,0.014534775698417872,3,0.014534263978327251
29-1000,Health Diagnosing and Treating Practitioners,34,Digital Media Content,Digital Media Content,0.01400670131870791,6,0.014006243368759651
29-1000,Health Diagnosing and Treating Practitioners,35,Augmented and Virtual Reality (AR/VR),AR/VR,1.1648406517496634,203,0.9932686027518257
29-1000,Health Diagnosing and Treating Practitioners,36,Machine Learning & Neural Networks,Machine Learning,0.3399066251486236,62,0.333679945623727
29-1000,Health Diagnosing and Treating Practitioners,37,Medical Imaging & Image Processing,Medical Imaging,9.294707352578516,1120,2.9254736362632485
29-1000,Health Diagnosing and Treating Practitioners,38,Health Monitoring,Health Monitoring,4.66041043386532,572,2.243567333772679
29-1000,Health Diagnosing and Treating Practitioners,39,Medical Information,Medical Information,6.584551887873801,781,2.583590391008481
29-1000,Health Diagnosing and Treating Practitioners,40,E-Healthcare,E-Healthcare,3.64020524283909,467,2.0035410355393917
29-2000,Health Technologists and Technicians,1,3D Printer Hardware,3D Printer Hardware,0.023037363824911977,16,0.0230353265792894
29-2000,Health Technologists and Technicians,2,3D Printing,3D Printing,0.2884003431554498,31,0.28454502927959885
29-2000,Health Technologists and Technicians,3,Additive Manufacturing,Additive Manufacturing,0.3350847714011788,27,0.3291112732274462
29-2000,Health Technologists and Technicians,4,Smart Agriculture & Water Management,Smart Agriculture,0,1,-0
29-2000,Health Technologists and Technicians,5,Internet of Things (IoT),IoT,0.8770602305048677,91,0.7917184155432386
29-2000,Health Technologists and Technicians,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
29-2000,Health Technologists and Technicians,7,Industrial Automation & Robot Control,Industrial Automation,0.013165504603572875,9,0.013165124302627345
29-2000,Health Technologists and Technicians,8,Remote Monitoring & Control Systems,Remote Monitoring,0.057928374257262445,12,0.057896024742430226
29-2000,Health Technologists and Technicians,9,Smart Home & Intelligent Household Control,Smart Home,0.1836985343813906,19,0.18268075929832878
29-2000,Health Technologists and Technicians,10,Intelligent Logistics,Intelligent Logistics,0.13999415802096427,10,0.1395408683478226
29-2000,Health Technologists and Technicians,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0.14855616015360276,14,0.1480151037082232
29-2000,Health Technologists and Technicians,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
29-2000,Health Technologists and Technicians,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.4972125531842528,38,0.47871726795684055
29-2000,Health Technologists and Technicians,14,Passenger Transportation,Passenger Transportation,0.014088779149338324,1,0.01408831310198673
29-2000,Health Technologists and Technicians,15,Food Ordering & Vending Systems,Food Ordering,0.9116590594865512,63,0.817507963713072
29-2000,Health Technologists and Technicians,16,Digital Advertising,Digital Advertising,0.02487382850542884,3,0.02487126428256086
29-2000,Health Technologists and Technicians,17,Electronic Trading and Auctions,E-Trading,0,0,-0
29-2000,Health Technologists and Technicians,18,Online Shopping Platforms,Online Shopping,0.2953566936117195,23,0.2912227358377822
29-2000,Health Technologists and Technicians,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29-2000,Health Technologists and Technicians,20,Electronic Payments & Financial Transactions,E-Payment,0.053064773817094,6,0.05303990140170524
29-2000,Health Technologists and Technicians,21,Mobile Payments,Mobile Payment,0.022522819509432447,6,0.022520915724438113
29-2000,Health Technologists and Technicians,22,Gaming & Wagering Systems,Gaming,0.011115500379198383,1,0.011115271497188937
29-2000,Health Technologists and Technicians,23,Digital Authentication,Digital Authentification,0.5056159595380165,37,0.4862292417276975
29-2000,Health Technologists and Technicians,24,E-Learning,E-Learning,0.17873284600428052,13,0.17779465503329914
29-2000,Health Technologists and Technicians,25,Location-Based Services & Tracking,Location-Based Services,0.27671980356175035,19,0.27330463922353854
29-2000,Health Technologists and Technicians,26,Voice Communication,Voice Communication,0.4145540280397295,35,0.4035142494879447
29-2000,Health Technologists and Technicians,27,Electronic Messaging,Electronic Messaging,0.2153430387930459,15,0.2137125032620298
29-2000,Health Technologists and Technicians,28,Workflow Management,Workflow Management,0.34676305923578055,30,0.34016480290238743
29-2000,Health Technologists and Technicians,29,Cloud Storage & Data Security,Cloud Storage,0.8006406915201665,66,0.7331684738941809
29-2000,Health Technologists and Technicians,30,Information Processing,Information Processing,1.1385222695783093,93,0.9760132594256627
29-2000,Health Technologists and Technicians,31,Cloud Computing,Cloud Computing,0.055420331788540965,10,0.05539200113836819
29-2000,Health Technologists and Technicians,32,Recommender Systems,Recommender Systems,0.4837972998767614,34,0.46667293502441165
29-2000,Health Technologists and Technicians,33,Social Networking & Media Platforms,Social Networking,0.1251829384719913,10,0.1248582706754762
29-2000,Health Technologists and Technicians,34,Digital Media Content,Digital Media Content,0.01223062193056344,2,0.012230317025145416
29-2000,Health Technologists and Technicians,35,Augmented and Virtual Reality (AR/VR),AR/VR,3.2974156863915645,250,1.908524275052604
29-2000,Health Technologists and Technicians,36,Machine Learning & Neural Networks,Machine Learning,1.307668529240934,135,1.083117995005092
29-2000,Health Technologists and Technicians,37,Medical Imaging & Image Processing,Medical Imaging,101.92816024644074,6776,5.317439496626005
29-2000,Health Technologists and Technicians,38,Health Monitoring,Health Monitoring,41.08935299061666,2873,4.409044259185625
29-2000,Health Technologists and Technicians,39,Medical Information,Medical Information,70.83952208661275,4165,4.953614061635797
29-2000,Health Technologists and Technicians,40,E-Healthcare,E-Healthcare,69.52062631097427,4275,4.934822392987648
29-9000,Other Healthcare Practitioners and Technical Occupations,1,3D Printer Hardware,3D Printer Hardware,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,2,3D Printing,3D Printing,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,3,Additive Manufacturing,Additive Manufacturing,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,5,Internet of Things (IoT),IoT,0.05463384549454222,1,0.05460670289960921
29-9000,Other Healthcare Practitioners and Technical Occupations,6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,7,Industrial Automation & Robot Control,Industrial Automation,0,2,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,8,Remote Monitoring & Control Systems,Remote Monitoring,0.45118185089060836,12,0.4371271856608563
29-9000,Other Healthcare Practitioners and Technical Occupations,9,Smart Home & Intelligent Household Control,Smart Home,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,10,Intelligent Logistics,Intelligent Logistics,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,11,Autonomous Vehicles & UAVs,Autonomous Vehicles,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,12,Parking & Vehicle Space Management,Parking Management,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,13,Vehicle Telematics & Electric Vehicle Management,Vehicle Telematics,0.08721563238129666,2,0.08710544056273946
29-9000,Other Healthcare Practitioners and Technical Occupations,14,Passenger Transportation,Passenger Transportation,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,15,Food Ordering & Vending Systems,Food Ordering,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,16,Digital Advertising,Digital Advertising,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,17,Electronic Trading and Auctions,E-Trading,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,18,Online Shopping Platforms,Online Shopping,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,19,E-Coupons & Promotion Management,E-Coupons,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,20,Electronic Payments & Financial Transactions,E-Payment,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,21,Mobile Payments,Mobile Payment,0.0815540814398846,1,0.08146394732354673
29-9000,Other Healthcare Practitioners and Technical Occupations,22,Gaming & Wagering Systems,Gaming,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,23,Digital Authentication,Digital Authentification,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,24,E-Learning,E-Learning,0.3442185523169832,5,0.337759787194497
29-9000,Other Healthcare Practitioners and Technical Occupations,25,Location-Based Services & Tracking,Location-Based Services,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,26,Voice Communication,Voice Communication,0,1,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,27,Electronic Messaging,Electronic Messaging,0.16128171828796473,2,0.160590573734832
29-9000,Other Healthcare Practitioners and Technical Occupations,28,Workflow Management,Workflow Management,0.5380994874465337,11,0.515026888412448
29-9000,Other Healthcare Practitioners and Technical Occupations,29,Cloud Storage & Data Security,Cloud Storage,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,30,Information Processing,Information Processing,0.07176587524961123,1,0.07170441446829087
29-9000,Other Healthcare Practitioners and Technical Occupations,31,Cloud Computing,Cloud Computing,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,32,Recommender Systems,Recommender Systems,0,1,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,33,Social Networking & Media Platforms,Social Networking,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,34,Digital Media Content,Digital Media Content,0,2,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,35,Augmented and Virtual Reality (AR/VR),AR/VR,0.15900515750640248,2,0.15834265587999619
29-9000,Other Healthcare Practitioners and Technical Occupations,36,Machine Learning & Neural Networks,Machine Learning,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,37,Medical Imaging & Image Processing,Medical Imaging,0,0,-0
29-9000,Other Healthcare Practitioners and Technical Occupations,38,Health Monitoring,Health Monitoring,2.1568371501375374,29,1.511652946898864
29-9000,Other Healthcare Practitioners and Technical Occupations,39,Medical Information,Medical Information,0.07983318553638995,5,0.07974862718675928
29-9000,Other Healthcare Practitioners and Technical Occupations,40,E-Healthcare,E-Healthcare,0.331769607161143,6,0.3259663217526526
31-1000,"Nursing, Psychiatric, and Home Health Aides",1,3D Printer Hardware,3D Printer Hardware,0,0,-0
31-1000,"Nursing, Psychiatric, and Home Health Aides",2,3D Printing,3D Printing,0,0,-0
31-1000,"Nursing, Psychiatric, and Home Health Aides",3,Additive Manufacturing,Additive Manufacturing,0,0,-0
31-1000,"Nursing, Psychiatric, and Home Health Aides",4,Smart Agriculture & Water Management,Smart Agriculture,0,0,-0
31-1000,"Nursing, Psychiatric, and Home Health Aides",5,Internet of Things (IoT),IoT,1.112500821631377,12,0.9587297954063265
31-1000,"Nursing, Psychiatric, and Home Health Aides",6,Predictive Energy Management and Distribution,Energy Management,0,0,-0
31-1000,"Nursing, Psychiatric, and Home Health Aides",7,Industrial Automation & Robot Control,Industrial Automation,0,0,-0
31-1000,"Nursing, Psychiatric, and Home Health Aides",8,Remote Monitoring & Control Systems,Remote Monitoring,0,0,-0
